name,dataset,split,image_source,mask_source,image_file,mask_file,image_sha256,mask_source_sha256,mask_sha256,rgb_pixels_sha256,image_hw,mask_hw,size_mismatch,binary_unit_mask_scaled,soft_mask,empty_mask,detail_sha256,trace_sha256
NIST16__NC2016_6217,NIST16,test,/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_6217.jpg,/data0/zh/VM-UNet/data/isic17/NIST16/masks/NC2016_6217.png,NIST16__NC2016_6217.jpg,NIST16__NC2016_6217.png,8825603b20eb66b032f4d47854803e3f4c77582876a7d172e4e17514f5166b1c,20ebedd8a427117ed92a71b5302e6cbd1c188427aa151267199b6e4de8e7e96c,20ebedd8a427117ed92a71b5302e6cbd1c188427aa151267199b6e4de8e7e96c,f87965c4414c846bc4e9360a0939c76641cd96b3c3567d051abbacd548fba897,3264x4928,3264x4928,False,False,False,False,f2f7959b428e91a6d6fd8d78f4fd18cfb5fd6dcaec666a79b10bf89855763665,bd9b1c38a4c14944c155fab4f290f864c58759be02822323cb7ac2cb0ca4a618
NIST16__NC2016_6218,NIST16,test,/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_6218.jpg,/data0/zh/VM-UNet/data/isic17/NIST16/masks/NC2016_6218.png,NIST16__NC2016_6218.jpg,NIST16__NC2016_6218.png,a58ef0b3b4b3dae714d99c1a0e4d702463762add5c0797803623ad19372922da,612f27a9f18a6cdc92d4ec6f6a435710ff00f27a10d6dc599664ab16565b7dd5,612f27a9f18a6cdc92d4ec6f6a435710ff00f27a10d6dc599664ab16565b7dd5,9329d41d36c75a489a02f6cf657bc82abc5ec88f445ae391618c2b48eba6cde3,3264x2448,3264x2448,False,False,False,False,90a2af8489af954d9261aed6c8f8b438b97a77ad4a34b9ca1a9c1003283074ff,40e74ebdfa40cefba3b6ba44f084bcb5795296c39e2fcc898a143f2819d95943
NIST16__NC2016_6233,NIST16,test,/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_6233.jpg,/data0/zh/VM-UNet/data/isic17/NIST16/masks/NC2016_6233.png,NIST16__NC2016_6233.jpg,NIST16__NC2016_6233.png,8a6c537e796b4bd828b5ce689ff3629ae7365a6cd32e119d269a0024aaffd694,f74561bed351719048eea5302448d3d7352713d795270be192905d05a47fe09c,f74561bed351719048eea5302448d3d7352713d795270be192905d05a47fe09c,0a17a17c3ee3ae3562cccc74def7376b0a54a5ddcb80968d55d4554375c00a41,3744x5616,3744x5616,False,False,False,False,60ab19c36bb9dd0daedd9a04c7da3b0b69dbf0a36332d50261552efb055d4071,84a72e61af46821c3742f490acb2eb1158864f644515ad115d99eed7e77675eb
NIST16__NC2016_6238,NIST16,test,/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_6238.jpg,/data0/zh/VM-UNet/data/isic17/NIST16/masks/NC2016_6238.png,NIST16__NC2016_6238.jpg,NIST16__NC2016_6238.png,4f43d8a9919b0b3204e6360e69f13644ddaefb4a628c953658c91a0d4b340209,25e1edd3dc35bb25709ec75d74340b787f8b6cf9424296fae111e83bf3726e07,25e1edd3dc35bb25709ec75d74340b787f8b6cf9424296fae111e83bf3726e07,fbe9ec0924a31a20154d95f8e96f11128ab8abeac29426ea954dcd75527b896d,2592x3888,2592x3888,False,False,False,False,851033db167f62fb96e1a9d9db6d55fdca79318f936148c905556898864564a6,7d74838a160a42c07626d0ac74cc6501cf7c65b893e0c1f6df2674bf64f30224
NIST16__NC2016_6253,NIST16,test,/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_6253.jpg,/data0/zh/VM-UNet/data/isic17/NIST16/masks/NC2016_6253.png,NIST16__NC2016_6253.jpg,NIST16__NC2016_6253.png,90ccc2eb4866a099f0157fc5f8b5fc6d0a3352c6b8162e4ea316dfa5418eba8a,2fdf02fdad0055858919ede8c6461dee5141e8bf03e5f8b23f6701851df76638,2fdf02fdad0055858919ede8c6461dee5141e8bf03e5f8b23f6701851df76638,61374a1c1b8cd056a5c93302b32cdf92c1d44adaaf7ca6c2312fb7581a3d69df,1536x2048,1536x2048,False,False,False,False,da86eacbd6e82202ca7f23401444cf2623fcb4387d57c2434560c76d750308b7,97e01211251ed05e5b28b69d0bd2086ed84090845e5deee85611701680dd6fc2
NIST16__NC2016_6260,NIST16,test,/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_6260.jpg,/data0/zh/VM-UNet/data/isic17/NIST16/masks/NC2016_6260.png,NIST16__NC2016_6260.jpg,NIST16__NC2016_6260.png,ce4030884df2fb710f7332a52ddca93edb8a48642f6a9d42797d46607fe6dbcf,cdad932f541b58500c1a687582c6d71ed815e7ff9e220f3188715326cdbe6035,cdad932f541b58500c1a687582c6d71ed815e7ff9e220f3188715326cdbe6035,276c67c8dd26534d4f1d13748ae3dca567cddf697cbb547f24e3b9146fcfea4a,3744x5616,3744x5616,False,False,False,False,7a863504fd910896e4e49195972528293d99416da90012742543d365ac859e2c,f53fee73518940a52e337dd720cf315929752092c499b78fc5dabd59ca6dbcb1
NIST16__NC2016_6287,NIST16,test,/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_6287.jpg,/data0/zh/VM-UNet/data/isic17/NIST16/masks/NC2016_6287.png,NIST16__NC2016_6287.jpg,NIST16__NC2016_6287.png,62ee39ac40a4babc08c90d0fc853154408eac126f1a8bc22ae0ce44d0fed5c22,937b5b74d61f4926b2be44f7cd951a62253bcfa3e308088ec60338012cc8f70c,937b5b74d61f4926b2be44f7cd951a62253bcfa3e308088ec60338012cc8f70c,045a8fa9706eeba1ad76adea10eb9501c070a9cf4a2e6c18f90347c092b91cc3,1536x2048,1536x2048,False,False,False,False,ab6995d5261e7870710658a3c18e260befb4427e25ba554a5496833a1a20cf92,c0ec92ea22b44b5727ce33b7025f64277539f0975ccfba054026c16debe3a180
NIST16__NC2016_6309,NIST16,test,/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_6309.jpg,/data0/zh/VM-UNet/data/isic17/NIST16/masks/NC2016_6309.png,NIST16__NC2016_6309.jpg,NIST16__NC2016_6309.png,b9eaf54546aca031d83ded13432737093b8cb6fdf9066675ba17cd39c334ffdb,9a02eb25acd648c7fe898676d067a8b5614303dd467a6a0059a1a5cabc1c8a3e,9a02eb25acd648c7fe898676d067a8b5614303dd467a6a0059a1a5cabc1c8a3e,ea6fb8a5caf04efdb54c0395bd1f4b911a8f6a39f89c0a8a2878eb9daedb76e6,3024x4032,3024x4032,False,False,False,False,d843597a8f0868c069ffa222958f181a0dd140999c4038c8a40a2bc3dffcafb3,2439129cd723bcf102c6d3a4fed5403d563786aee2c9cc6858036ad4d761f9fb
NIST16__NC2016_6312,NIST16,test,/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_6312.jpg,/data0/zh/VM-UNet/data/isic17/NIST16/masks/NC2016_6312.png,NIST16__NC2016_6312.jpg,NIST16__NC2016_6312.png,ccb8ba2e47e1873e2c2325a69b4685179c4e0e5bf9d0eaaad2dcc6a462c41501,fe16219f7f8a48d6e42b06370368982f0d7d60a66021d868131d4ad31a76b7ad,fe16219f7f8a48d6e42b06370368982f0d7d60a66021d868131d4ad31a76b7ad,812340c3562a6edcd249bd3901f175fd40bf4f6d4ea96f74cd7cf3bd11385a89,2592x3888,2592x3888,False,False,False,False,8dd098f917c5a85209df35a49869fb0faa50e3073b77d41d123602c2e18f4dc0,2ee50a2cf5d3f8c9dea9012878013ff8415a248b215dddda3c8ba607a41c2492
NIST16__NC2016_6326,NIST16,test,/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_6326.jpg,/data0/zh/VM-UNet/data/isic17/NIST16/masks/NC2016_6326.png,NIST16__NC2016_6326.jpg,NIST16__NC2016_6326.png,907c08ae4160005c0aaaea0aff3af233a84f7079116623578b860e00547ae49f,20f685d216b0dd74d224a62760ac0bde437687b6731de4169ca98f83f0e28c4a,20f685d216b0dd74d224a62760ac0bde437687b6731de4169ca98f83f0e28c4a,03da11ced9744ea2c35b0441dd5f7fdd9be3946131ab9dfe4e44fd818cc7887a,1440x960,1440x960,False,False,False,False,2e88f11aecbcc7ca2004ee1ad1eecde292156c9c3b9ff7eb17bad487dd724c9f,697f26c55a7dd3abaf47e9850c8af081d051b917810592f3d2b30d09e65996cd
NIST16__NC2016_6343,NIST16,test,/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_6343.jpg,/data0/zh/VM-UNet/data/isic17/NIST16/masks/NC2016_6343.png,NIST16__NC2016_6343.jpg,NIST16__NC2016_6343.png,5e9ba86c88f7aa591a5ddc42994d6557bfa0e6fdf7dddff4b3dd6364af61e8f0,a253d711414989a1bc6c3db9bf21c3f5e75b5ea24c0818d64bfaffbdebd2eb63,a253d711414989a1bc6c3db9bf21c3f5e75b5ea24c0818d64bfaffbdebd2eb63,7f50c8552c1b9f301dac98bf53d2d2f02ed5cb1deac8616e323cc2cdde61df2e,2592x3888,2592x3888,False,False,False,False,4a573edc2cef5cfbc442d32bea740becbc92896d396ca20ec3dde49853cb9b27,cb0417310a73051e8ddbd55b11ceb7884e214d379a3297eb825a4c4e7618882d
NIST16__NC2016_6347,NIST16,test,/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_6347.jpg,/data0/zh/VM-UNet/data/isic17/NIST16/masks/NC2016_6347.png,NIST16__NC2016_6347.jpg,NIST16__NC2016_6347.png,1764e07a6bf24c16cb25da9c4076efd74d96acede376d705c66eaf42bd9317af,c641171c97f6e5fa51bab482da14be69292a55cec59aed4aa09a4b215f800197,c641171c97f6e5fa51bab482da14be69292a55cec59aed4aa09a4b215f800197,e78f6b9fba27f2d37d724fa4e6ff6bfce831f8af8608aea67c89805bae8b96a7,3456x5184,3456x5184,False,False,False,False,d59098bcb5f9928f2c74930e41bb47e4d35378461f0bbd3d4c7d3942c163e026,328e449f79000dbeed722e10d941ff7258e6b34af73bbfc46802464b0e47f506
NIST16__NC2016_6391,NIST16,test,/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_6391.jpg,/data0/zh/VM-UNet/data/isic17/NIST16/masks/NC2016_6391.png,NIST16__NC2016_6391.jpg,NIST16__NC2016_6391.png,a19e5987d295e4ed9cef1ce56de9c98761cdc4aa5cf5b88cb874e62848f252d5,5f485867f95e8ddcaa18aea107e00c569a54b5f4ed602c5bc06c4ccd90d97487,5f485867f95e8ddcaa18aea107e00c569a54b5f4ed602c5bc06c4ccd90d97487,fc49402e4712640ea81688b2210068ce5676fbfbefe21081d27ac0aa33addd73,3024x4032,3024x4032,False,False,False,False,3b227213ff9b91a674094ad9f3e0a4ca8c9db1b5eebd693d37a2dd8d967fa564,6d66e2b04aa013a2866a500f7cc61975272e9afddd3ed1bbbeb8e6be19f9b0ae
NIST16__NC2016_6412,NIST16,test,/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_6412.jpg,/data0/zh/VM-UNet/data/isic17/NIST16/masks/NC2016_6412.png,NIST16__NC2016_6412.jpg,NIST16__NC2016_6412.png,ac2f6588039aaa595bbfab9be9fff7c26a011f40fbbe2b3af921030c40e049e1,66cd6c2a03f8b154d49b8e6aafa66987cc51524920e36d836776b28afde254cd,66cd6c2a03f8b154d49b8e6aafa66987cc51524920e36d836776b28afde254cd,72a7731f08a2c32d547bb03818902dc65a25da949a8d089979ca637b229acd83,3456x5184,3456x5184,False,False,False,False,cebc9359d59e386c705f3b1156ab82c35aaa7bb8354a1c8dba9713f1873fabb7,be35e6305d8e621f8dc7e7f9d72d1064a68e975269fa6af92df729d2ea420d7f
NIST16__NC2016_6414,NIST16,test,/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_6414.jpg,/data0/zh/VM-UNet/data/isic17/NIST16/masks/NC2016_6414.png,NIST16__NC2016_6414.jpg,NIST16__NC2016_6414.png,b24b507fd5e37e70bcfeef6a6a5df44360c5853ef49ff48275b8199766ba2e5d,65ced47ac5501825d656f066f28072c89c5042826b7ccf5e712c6cc7a1bc0da7,65ced47ac5501825d656f066f28072c89c5042826b7ccf5e712c6cc7a1bc0da7,0bb2ef4cb6b8a3da6ca0654b1db097c5b5e47b448d6bfc5d9ed733db63bf323b,2592x3872,2592x3872,False,False,False,False,a07515cbbe3f9253d5626600c6f8b42dac3ea9ca5c5f133dd44638d619de5423,ea06864dea18455ab5b47bdd90a651f5b1c7c4034fe0a647261f5800348d4293
NIST16__NC2016_6426,NIST16,test,/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_6426.jpg,/data0/zh/VM-UNet/data/isic17/NIST16/masks/NC2016_6426.png,NIST16__NC2016_6426.jpg,NIST16__NC2016_6426.png,d901c6b4b2fd5c412da888773c1bd86b83be9c3ce29453c272fdb57397a642a6,1723a285337c525fbfd3b365ed9bc594e6e101095fbfe1db83cdba6127c56278,1723a285337c525fbfd3b365ed9bc594e6e101095fbfe1db83cdba6127c56278,0e4756008ff71a34763203962b9b49c0255ac6997f8cddb52e04d11084e073fd,2592x3888,2592x3888,False,False,False,False,13344cfb56714f4b1c38b1cfd096837c0a6778c4f4f0dff1b37f0b6f64b88f57,0216f4f91af6ca71d9a48c8419eb00d2b84f7ecd53c6274dd1da81e50e8001a0
NIST16__NC2016_6438,NIST16,test,/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_6438.jpg,/data0/zh/VM-UNet/data/isic17/NIST16/masks/NC2016_6438.png,NIST16__NC2016_6438.jpg,NIST16__NC2016_6438.png,a298891bba9dd78be39691f4d6481f57baf37e120b60fa0594f0a76b546a3c26,a16b17db35da85a058fac4dd264c6686e36fe5bb506b0adce9f6c0cafcd57687,a16b17db35da85a058fac4dd264c6686e36fe5bb506b0adce9f6c0cafcd57687,a85aeec8fd1a5cc1543bcec7732042fd8a127de9189b1004507fd64cd35d5682,1712x2288,1712x2288,False,False,False,False,d48202f499bafc8bc49c8518829e518fa1ffaf0cd807f9764bcf93b42bdde8d6,d0c17b8907870cc1ff717b610660b24dfb859edf40b01e75d113b61d9852e954
NIST16__NC2016_6450,NIST16,test,/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_6450.jpg,/data0/zh/VM-UNet/data/isic17/NIST16/masks/NC2016_6450.png,NIST16__NC2016_6450.jpg,NIST16__NC2016_6450.png,0848f3a638aacda7d873b83291d988df441224fed2e45d3a30ff6c1c70d2adda,94f7f93fd5140d26ec387454e882a59dacfe78cc55f04982b39aa41cb250198e,94f7f93fd5140d26ec387454e882a59dacfe78cc55f04982b39aa41cb250198e,60c5cbd9f30515216c612b702ff0d8b8539410e2f2c0242591b4687f170972ae,2592x3888,2592x3888,False,False,False,False,71f1b55cc1e90487ee6ca1800c49e4b1257f676496b08b7765928de8c9619871,213213e89218a8b2647cd3381591b899fb3841a58a907463c877ca35b8458591
NIST16__NC2016_6453,NIST16,test,/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_6453.jpg,/data0/zh/VM-UNet/data/isic17/NIST16/masks/NC2016_6453.png,NIST16__NC2016_6453.jpg,NIST16__NC2016_6453.png,4ce0d184a475334ac27f4b5af83001e8b87f61de6bceb52171a120210888a6fc,33ebe0ef6da9e886eda8333bb65c53fc07fd0b43357bd29dc4afc1d13e36e796,33ebe0ef6da9e886eda8333bb65c53fc07fd0b43357bd29dc4afc1d13e36e796,9be49ad031e67ca975ac548c37c5b656d88e267e52f95048e650fac20c288367,3008x2000,3008x2000,False,False,False,False,2d937101a6c3a8e9f9fd12f7b11f4ab151b34b33a8b591819901730cd957c570,da840170a58b5ed41a5fdd97c90c4b04a66cc551b0e1e988790b136c8025012d
NIST16__NC2016_6456,NIST16,test,/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_6456.jpg,/data0/zh/VM-UNet/data/isic17/NIST16/masks/NC2016_6456.png,NIST16__NC2016_6456.jpg,NIST16__NC2016_6456.png,5485a3e24b302938368988870a8d73afbf29c397b433b33ead85606bdc90e2b3,8e47a2503749bd85183c3184876c8dbeb16d54b22b9f96466796bd464af8b213,8e47a2503749bd85183c3184876c8dbeb16d54b22b9f96466796bd464af8b213,1def75428ab3c5b376f1143dc384ef5ecdaa6fc36fce12bcf3bf1028d3e8c8c6,1936x2592,1936x2592,False,False,False,False,6e26dcdf15a48a72a50c038bb4b68e463b6b466406c6e2553a08b7796a7ff645,b37c62120a0c498d48d69c9f52f78b95c0ad7eeaec47c807d059c4cc83fda406
NIST16__NC2016_6479,NIST16,test,/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_6479.jpg,/data0/zh/VM-UNet/data/isic17/NIST16/masks/NC2016_6479.png,NIST16__NC2016_6479.jpg,NIST16__NC2016_6479.png,d75d4df2b1fb86e437e9eeae426ec4adece1515998af20540637026aecec4634,1a71ab08cade2502d36d7fb1702fb3109fc069d3c7b71b6b564d331733a337ec,1a71ab08cade2502d36d7fb1702fb3109fc069d3c7b71b6b564d331733a337ec,2be7c2759e8aac7e901b6e12388e8823cb6619a1fc9fda24b820582d766cf945,3264x4928,3264x4928,False,False,False,False,dae067f7bd82f1ad42dda8996ddf76227bbf07eb2759adb1cb70cffb467d1131,fbc7a2390e0aa922c46a5ed9812a84ebeca80d4fde2bdecdf6077d3594b0736c
NIST16__NC2016_6487,NIST16,test,/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_6487.jpg,/data0/zh/VM-UNet/data/isic17/NIST16/masks/NC2016_6487.png,NIST16__NC2016_6487.jpg,NIST16__NC2016_6487.png,0d1b1215955ddac6050319a40356e26c776f18a211082c76a0d526b98a497b35,5abf3e65d0c91d05ac6469a028a8a84ae27b7e9c5e2b772406fce9454733536e,5abf3e65d0c91d05ac6469a028a8a84ae27b7e9c5e2b772406fce9454733536e,7ca53277364c825b51f52f880eeb99ece01e9622c3a9fa6f68a35008d920686a,3024x4032,3024x4032,False,False,False,False,85b795c69e825af3dc4a8eea6df6af3561214fa6124c06e2188cf12851956b17,7b71543d26ba3e6895ab59058537cc65bde13b0bf0dcbff00bdfd68049399a0e
NIST16__NC2016_6495,NIST16,test,/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_6495.jpg,/data0/zh/VM-UNet/data/isic17/NIST16/masks/NC2016_6495.png,NIST16__NC2016_6495.jpg,NIST16__NC2016_6495.png,a388b8b1064bca15877d36a1624167edcf15ab4c36d7f3d27cc75682317ad55e,7c74ac63c9ad5b65dd22614d0e5b884f8671daab55f2386aa6ddaae1920ed534,7c74ac63c9ad5b65dd22614d0e5b884f8671daab55f2386aa6ddaae1920ed534,fa0fccb46dc73aaac86e809eac9ad049ec6d697e187cf7b058debb895a20ca89,480x640,480x640,False,False,False,False,8811960eb2742375a0798411f5f8f1b76ccbe2580bdd8c45209d0e429973ac0b,acc39e55f59b4fe2887e06cd547b93adf54e1688e51ff12535e34bff6aeb0592
NIST16__NC2016_6505,NIST16,test,/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_6505.jpg,/data0/zh/VM-UNet/data/isic17/NIST16/masks/NC2016_6505.png,NIST16__NC2016_6505.jpg,NIST16__NC2016_6505.png,a46e4fcf71511f0449dffe8b7ad39319ab77f70d79eee82606333ed2bc51716d,61a3297707833b7bb418202cc68277c5ea638bc5ecd77e312254bf3cbc4fab2f,61a3297707833b7bb418202cc68277c5ea638bc5ecd77e312254bf3cbc4fab2f,fd467caa1e80237706e82ba9ec5071ed16b027ae50fa314cde53a1bbb14b85c6,3456x5184,3456x5184,False,False,False,False,1732250cb9597b1041cc773da610e10fd5c0b6227bd73fc4916a92957c567224,36b1f4406ef70e1ea7be9c0cf9588c4472449ed943d0648a3200e45f4e5f5dcc
NIST16__NC2016_6518,NIST16,test,/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_6518.jpg,/data0/zh/VM-UNet/data/isic17/NIST16/masks/NC2016_6518.png,NIST16__NC2016_6518.jpg,NIST16__NC2016_6518.png,c40e1b8c78e8c21abaad3097c096317e2c6b4b089fffb7cc3435615b2b503b8f,3f71731b324b711daab1753c14be4d5216705624d836993da66cbfeab7e8fca0,3f71731b324b711daab1753c14be4d5216705624d836993da66cbfeab7e8fca0,59cc459e5df9163cbd0318c9aecd7c9b913bd7068ed9c5603d16aaee5f60a7d6,533x800,533x800,False,False,False,False,a67004fcc0c6d1e9d330040acdd1b2f908c47cf67e3826f80aeecba6acc72fcf,18af2a95e4fa5a997ebdf24e463be8a029a0689a805e09d1097f443d33d06c99
NIST16__NC2016_6519,NIST16,test,/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_6519.jpg,/data0/zh/VM-UNet/data/isic17/NIST16/masks/NC2016_6519.png,NIST16__NC2016_6519.jpg,NIST16__NC2016_6519.png,bffb5bdeee775a49705b825f8403dffbd249f925a04bf45c99a9a9272e6b6fae,b517833fe99c1702fc6f5e456f9bb49ec45e6ea9da1678e2c0714e6cdc7eaa00,b517833fe99c1702fc6f5e456f9bb49ec45e6ea9da1678e2c0714e6cdc7eaa00,a671db0ecbe1be67b539615cdc6b94e0de55ba5a562bee7d39ee9caa9ae237e8,683x1024,683x1024,False,False,False,False,6c274ab31ef105561e372a6d694a048c3133b3ea0352c2d241ac5c4065b88264,bbbfb50b69334d3e49f9f64983577c9068118f2a0104e3645b164b0b6f162bc2
NIST16__NC2016_6555,NIST16,test,/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_6555.jpg,/data0/zh/VM-UNet/data/isic17/NIST16/masks/NC2016_6555.png,NIST16__NC2016_6555.jpg,NIST16__NC2016_6555.png,7b4a06c67469aaeeaa2f172ff35e792653c32f704a134f0061d4497bb103b61c,2c6340339586f63cdf46d12022d86a09796569d10216e7af63bd6c0d645c6aa0,2c6340339586f63cdf46d12022d86a09796569d10216e7af63bd6c0d645c6aa0,5d5ea97dd6cd3eeef74a34cff4c266d32f24a493b2d2e894060e8f1a66389e2f,2588x3888,2588x3888,False,False,False,False,28aea5fd871be99e69432051b91610cf9101ee5b8729b222a562ba18b8969ee8,c4f82ff8554950aeb372eb7f0d5da04d0f93d2e333bee6400fbd5d88e4944c82
NIST16__NC2016_6565,NIST16,test,/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_6565.jpg,/data0/zh/VM-UNet/data/isic17/NIST16/masks/NC2016_6565.png,NIST16__NC2016_6565.jpg,NIST16__NC2016_6565.png,0cb57f1d0b95a447b90a8ef54c1c73bc75d6fd4d5296c475e429cd91bdf7023d,dba7599fddbaa41ea177310d16e4eb4515290771e2422d61d736a19aa6963102,dba7599fddbaa41ea177310d16e4eb4515290771e2422d61d736a19aa6963102,0e4475ffc7fb930278c6218f8913f1f578dd849afb6ed930951cede47c257afa,2592x3888,2592x3888,False,False,False,False,ba12e60cebe7c578d3e64dd9476f17ad24e199c79cae5e39415803c3fe6d4801,8a80347579d47b941e4b42b08060de7772eb66a80d280fb086511d9c6d098790
NIST16__NC2016_6572,NIST16,test,/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_6572.jpg,/data0/zh/VM-UNet/data/isic17/NIST16/masks/NC2016_6572.png,NIST16__NC2016_6572.jpg,NIST16__NC2016_6572.png,a1cbe6ee7a8d2a30c45c826dc49475e27839374193ffb8f57cdfe5f34e95d9db,dbf3566f98553eb0c672972351e11890e5c619d35153dfda39b6b59244db2b2b,dbf3566f98553eb0c672972351e11890e5c619d35153dfda39b6b59244db2b2b,0d6c02f8860dc38c698bc81dd2ac5fbf3c4aba61a78368654c2bbd395a52f375,3456x4608,3456x4608,False,False,False,False,798545623749540fbb26a9857809317e5624a587fea0effd985f5c4ca547d45d,145ec288d8fd1296d2c17089026f9e54614fffb4858f8f3ca5310ff5ae868e83
NIST16__NC2016_6607,NIST16,test,/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_6607.jpg,/data0/zh/VM-UNet/data/isic17/NIST16/masks/NC2016_6607.png,NIST16__NC2016_6607.jpg,NIST16__NC2016_6607.png,7132f5507805d571540262ad436bdb5c7da361380e1c27eefdb01e9a68f8a56f,da62e87055bfdda27029f2fc332d9fda074c2f70cc86a807646071a1a187778b,da62e87055bfdda27029f2fc332d9fda074c2f70cc86a807646071a1a187778b,e26e0ce7a9221a53fde15d18017991555cf4f0e90724a7366d1b07906089ff79,2592x3872,2592x3872,False,False,False,False,7681403b529c49bd2ef19e4236f98263263a36011c9298bd0adde80f8592127f,dd3365978fc8b5f9922da659513c5fc85faf28e42b0ccc67f18543f4bc32b52f
NIST16__NC2016_6619,NIST16,test,/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_6619.jpg,/data0/zh/VM-UNet/data/isic17/NIST16/masks/NC2016_6619.png,NIST16__NC2016_6619.jpg,NIST16__NC2016_6619.png,06d35eea73c7266fe07f00ad747d0d70660c7596445c8278e68577364eac5899,565f261364cd125f76635989084c1e97d329dbab89b1644817683dfd45a05032,565f261364cd125f76635989084c1e97d329dbab89b1644817683dfd45a05032,13aed7a7ebf8c5f7a25998b71150a03d1175eff4dd7bdadb9172b487e0c0e435,2592x3888,2592x3888,False,False,False,False,6161401606a6bac4116e71f94bec6331df261a0dda1249f9e908a2b98bc15a54,0820f6eb8eee94f98809867881e9593702ab94dce479f9350761305e11a21643
NIST16__NC2016_6623,NIST16,test,/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_6623.jpg,/data0/zh/VM-UNet/data/isic17/NIST16/masks/NC2016_6623.png,NIST16__NC2016_6623.jpg,NIST16__NC2016_6623.png,8602d8db3e2378c7ba011898a5625b3fa37a196cc8145bc23d3427418178d324,d46198596760b3a0df4309d7d0452ed88cc5d4f6694c338bdfefd9fe6cafe4a4,d46198596760b3a0df4309d7d0452ed88cc5d4f6694c338bdfefd9fe6cafe4a4,c1d54dcbaa0747e5848faee7241e6b64fd858bd00a72d964f41c568347503d5b,1440x960,1440x960,False,False,False,False,5fb6b5c7e5542e8a096f539816abbed9b83438fe6a620ee1526dbd88ffb48533,6ca23224005103b1edef6cdf13c6732d6b088bfe7d1aedfed739bd44d7f0dc6a
NIST16__NC2016_6625,NIST16,test,/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_6625.jpg,/data0/zh/VM-UNet/data/isic17/NIST16/masks/NC2016_6625.png,NIST16__NC2016_6625.jpg,NIST16__NC2016_6625.png,bf9c21737794fe4f2b71e5acca11317cd297f03a03bc53030c0e6880464496eb,f7e5d36c1ac55c1e1132cb8074b0ee72b6385ee71386055d240dbaf707df7c89,f7e5d36c1ac55c1e1132cb8074b0ee72b6385ee71386055d240dbaf707df7c89,195644bb4c7206b202189aacce933f5c347839a97160518f4d1e375d9360a959,1200x1600,1200x1600,False,False,False,False,2023f610d06bddbc7d0fd1436b53ac68d0e9e70366dc7cea3b28f942db25cab1,bc7931cc6900f561d4ed8781a0545144c7eee23019fbf93a1c9ed87a85429f06
NIST16__NC2016_6634,NIST16,test,/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_6634.jpg,/data0/zh/VM-UNet/data/isic17/NIST16/masks/NC2016_6634.png,NIST16__NC2016_6634.jpg,NIST16__NC2016_6634.png,b232568be6ec34c82e117979d1246c8fd510933242d7d51f9015c63ab909b749,ce7956efd03bb9806733f6061177d2650432ff4af7017e51968ff50ab0b749c2,ce7956efd03bb9806733f6061177d2650432ff4af7017e51968ff50ab0b749c2,2b440ef3e1da5b1e9f365e4a08a19376e68b309518f8a857e1ee3cbefb4d9fc6,3240x4320,3240x4320,False,False,False,False,f55ee08f3e06c6eed476633fedd5f75290e41928904d43fe136932603d711838,a6aee85355650b0f5f161e04247cdd3d79d02d85c8e5b929076c8a03dbe344c8
